TimeSinceStart,TrashPicked,HelpHints,SpawnMores,PromptType,Label
4.98,0,1,0,HelpHint,
7.14,1,1,0,None,
11.84,2,1,0,None,
15.01,2,1,1,SpawnMore,
18.12,3,1,1,None,
20.68,4,1,1,None,
30.02,4,2,1,HelpHint,
32.96,5,2,1,None,
35.35,5,2,1,Final,1
