TimeSinceStart,TrashPicked,HelpHints,SpawnMores,PromptType,Label
4.98,0,1,0,HelpHint,
9.98,0,2,0,HelpHint,
14.99,0,3,0,HelpHint,
15.12,1,3,0,None,
19.99,1,3,1,SpawnMore,
24.99,1,4,1,HelpHint,
27.48,2,4,1,None,
28.78,3,4,1,None,
34.99,3,5,1,HelpHint,
38.52,4,5,1,None,
39.99,4,5,2,SpawnMore,
42.38,5,5,2,None,
45.08,6,5,2,None,
49.99,6,5,2,Final,0
