TimeSinceStart,TrashPicked,HelpHints,SpawnMores,PromptType,Label
4.34,1,0,0,None,
8.04,2,0,0,None,
10.56,3,0,0,None,
12.04,4,0,0,None,
14.99,4,0,0,Final,1
