TimeSinceStart,TrashPicked,HelpHints,SpawnMores,PromptType,Label
4.56,1,0,0,None,
6.00,2,0,0,None,
10.04,3,0,0,None,
12.00,4,0,0,None,
14.34,5,0,0,None,
14.99,5,0,1,SpawnMore,
18.00,6,0,1,None,
18.66,7,0,1,None,
24.01,8,0,1,None,
29.99,8,1,1,HelpHint,
30.01,9,1,1,None,
31.74,10,1,1,None,
34.99,10,1,1,Final,1
