TimeSinceStart,TrashPicked,HelpHints,SpawnMores,PromptType,Label
4.98,0,1,0,HelpHint,
5.17,1,1,0,None,
8.64,2,1,0,None,
11.10,3,1,0,None,
14.88,4,1,0,None,
14.98,4,1,1,SpawnMore,
15.39,5,1,1,None,
18.92,6,1,1,None,
19.46,7,1,1,None,
24.34,8,1,1,None,
25.15,8,2,1,HelpHint,
25.15,9,2,1,None,
29.99,9,2,2,SpawnMore,
30.20,9,3,2,HelpHint,
30.20,10,3,2,None,
30.48,11,3,2,None,
35.58,12,3,2,None,
39.84,13,3,2,None,
41.46,14,3,2,None,
44.99,14,3,2,Final,1
