TimeSinceStart,TrashPicked,HelpHints,SpawnMores,PromptType,Label
4.56,1,0,0,None,
6.00,2,0,0,None,
10.04,3,0,0,None,
12.00,4,0,0,None,
14.98,4,0,1,SpawnMore,
18.01,5,0,1,None,
24.01,6,0,1,None,
29.99,6,1,1,HelpHint,
30.01,7,1,1,None,
34.99,7,1,2,SpawnMore,
35.18,8,1,2,None,
36.01,9,1,2,None,
39.72,10,1,2,None,
42.01,11,1,2,None,
43.84,12,1,2,None,
48.01,13,1,2,None,
49.99,13,1,3,SpawnMore,
50.58,14,1,3,None,
54.01,15,1,3,None,
57.90,16,1,3,None,
59.99,16,1,3,Final,1
