TimeSinceStart,TrashPicked,HelpHints,SpawnMores,PromptType,Label
4.98,0,1,0,HelpHint,
6.00,1,1,0,None,
8.62,2,1,0,None,
12.01,3,1,0,None,
14.99,3,1,1,SpawnMore,
16.46,4,1,1,None,
18.01,5,1,1,None,
21.48,6,1,1,None,
24.01,7,1,1,None,
26.28,8,1,1,None,
29.99,8,1,2,SpawnMore,
30.01,9,1,2,None,
33.86,10,1,2,None,
34.99,10,1,2,Final,1
