TimeSinceStart,TrashPicked,HelpHints,SpawnMores,PromptType,Label
4.58,1,0,0,None,
9.98,1,1,0,HelpHint,
10.00,2,1,0,None,
14.50,3,1,0,None,
14.98,3,1,1,SpawnMore,
19.98,3,2,1,HelpHint,
20.00,4,2,1,None,
24.54,5,2,1,None,
26.98,6,2,1,None,
29.99,6,2,2,SpawnMore,
30.01,7,2,2,None,
33.84,8,2,2,None,
34.99,8,2,2,Final,1
