TimeSinceStart,TrashPicked,HelpHints,SpawnMores,PromptType,Label
4.98,0,1,0,HelpHint,
6.00,1,1,0,None,
7.70,2,1,0,None,
12.00,3,1,0,None,
14.99,3,1,1,SpawnMore,
15.06,4,1,1,None,
18.00,5,1,1,None,
21.54,6,1,1,None,
24.00,7,1,1,None,
28.02,8,1,1,None,
29.99,8,1,2,SpawnMore,
30.01,9,1,2,None,
34.46,10,1,2,None,
36.01,11,1,2,None,
42.00,12,1,2,None,
42.01,13,1,2,None,
44.99,13,1,2,Final,1
